Exch,ScripCode,TradeDate,OpenRate,HighRate,LowRate,CloseRate,Qty
N,154,37486,36.1,36.1,36.1,36.1,68
N,154,37487,38.25,38.25,36.25,37,354
N,154,37488,37.95,37.95,35,35.25,2902
N,154,37489,33.65,34.5,32.7,34.3,1501
N,154,37492,35.75,35.75,33.3,33.3,150
N,154,37493,35.5,35.5,35.5,35.5,75
N,154,37494,33.5,35.45,32.9,33,1385
N,154,37495,32,32,32,32,50
N,154,37496,33,33,32.1,32.1,3050
N,154,37499,31.6,33.3,31.6,32.2,209
N,154,37500,31,31,29.6,30.95,900
N,154,37501,30,30,28.25,30,400
N,154,37502,28.3,29.75,28.3,29.75,57
N,154,37503,28.25,32,28.25,32,164
N,154,37506,30.9,30.9,30.9,30.9,80
N,154,37508,30.65,30.65,30.65,30.65,4
N,154,37509,32.7,32.7,30.6,30.85,74
N,154,37510,30,30.1,28.8,30.1,766
N,154,37513,29.05,30,29.05,29.45,1450
N,154,37514,29.2,29.2,28.1,28.4,1129
N,154,37515,28.05,28.15,27.5,27.55,1202
N,154,37516,29,29,27.5,28,679
N,154,37517,28.2,30.7,28.2,30.45,437
N,154,37520,29.7,30,28.95,28.95,4441
N,154,37521,29,30.75,29,29.4,409
N,154,37522,29,29.6,28.5,28.5,1650
N,154,37523,27.05,31.3,27.05,28.5,3
N,154,37524,27.55,28.55,27.55,28.55,250
N,154,37527,28.15,28.25,28.15,28.25,650
N,154,37528,29.05,29.05,27.45,27.5,2504
N,154,37530,28,28,27.3,27.35,2686
N,154,37531,26,27.5,26,27.5,650
N,154,37534,27.6,27.6,27.05,27.05,1320
N,154,37535,24.6,27.5,24.6,27,4309
N,154,37536,26.5,27.45,26.15,26.4,548
N,154,37537,26.05,26.65,26.05,26.6,40
N,154,37538,26,28,26,26.55,473
N,154,37541,26.6,27,26.6,27,224
N,154,37543,27.15,27.15,27,27.1,210
N,154,37544,27.2,27.2,26,26.15,5562
N,154,37545,27,27,27,27,50
N,154,37548,28,28,27.15,27.55,339
N,154,37549,25.65,27.55,25.65,26.25,267
N,154,37550,26.9,27.4,26.9,27.1,492
N,154,37551,24.7,27,24.7,25.8,1012
N,154,37552,25.55,25.55,25.35,25.45,100
N,154,37555,23.2,25,23.2,24.5,411
N,154,37556,25.5,26.7,25.5,26.55,119
N,154,37557,25.15,26.5,25.1,25.5,111
N,154,37558,23.55,26.05,23.55,26,152
N,154,37559,23.75,24.65,23.75,24.65,51
N,154,37562,23.25,27,23.25,26.65,336
N,154,37563,24.55,28,24.55,28,187
N,154,37565,26.3,28.75,26.25,26.35,110
N,154,37566,25.05,27,25.05,26.05,513
N,154,37569,24.25,26.5,24.25,26,102
N,154,37570,26,26.2,25.45,26.1,242
N,154,37571,26,26.05,26,26.05,100
N,154,37572,26,27.25,26,27.2,163
N,154,37573,26.55,26.95,25.65,26.2,1548
N,154,37576,28,28,25.8,26.05,2302
N,154,37578,24.8,28.4,24.8,26.8,500
N,154,37579,27,27.5,26.95,27,5478
N,154,37580,26.75,29.4,26.75,28.75,2627
N,154,37583,28.6,30.9,28.6,28.9,875
N,154,37584,30,30,29,29.4,468
N,154,37585,29,29.4,28.8,29,1320
N,154,37586,28.05,29.5,28.05,29.5,75
N,154,37587,29,30.5,29,30,273
N,154,37590,27.9,29.9,27.9,29,7286
N,154,37591,29.5,29.5,28,28.45,5538
N,154,37592,28,29,27.5,29,232
N,154,37593,27.75,29.45,27.7,28.25,431
N,154,37594,28.05,29.75,28.05,29,372
N,154,37597,28.65,28.65,28.65,28.65,50
N,154,37598,29,30.25,28.3,29.9,1323
N,154,37599,28.85,28.85,28.85,28.85,350
N,154,37600,29.1,29.5,28.75,28.75,367
N,154,37601,29.25,29.25,28.3,28.3,250
N,154,37604,28.5,28.5,28.2,28.2,250
N,154,37605,27.75,28.75,27.75,28,229
N,154,37606,28.25,28.25,28.25,28.25,275
N,154,37607,28.9,28.9,27,27.15,276
N,154,37608,26,28.95,26,27.7,666
N,154,37611,26.75,28.5,26.75,28.5,896
N,154,37612,28.3,28.3,28,28,50
N,154,37614,28,28.35,27.7,28.35,919
N,154,37615,29,29.75,28.5,29.75,900
N,154,37618,28,29.15,28,29,1814
N,154,37619,29.25,30.2,29.1,29.2,400
N,154,37621,28.75,30,28.75,29.9,408
N,154,37622,28.05,28.15,28.05,28.15,100
N,154,37625,28.3,28.35,28.3,28.3,67
N,154,37626,29.7,29.75,29,29.15,503
N,154,37627,29,29.5,29,29.5,124
N,154,37628,29.25,31.5,29.25,30.7,4176
N,154,37629,29.75,32,29.6,30.85,1115
N,154,37632,30.1,31.25,30,31.25,705
N,154,37633,31,31.8,30.3,31.1,1869
N,154,37634,30.2,32.3,30.2,31.5,769
N,154,37635,31.5,32.25,31.3,32,1189
N,154,37636,31.9,32.8,31.5,31.8,647
N,154,37639,32.7,32.7,30.55,30.75,303
N,154,37640,30.1,30.95,29.3,30.95,442
N,154,37641,30.65,31.4,30.65,30.85,325
N,154,37642,30.85,30.85,30.2,30.2,100
N,154,37643,29.2,30.8,29.1,30.8,1123
N,154,37646,30.3,30.5,30.3,30.45,379
N,154,37647,30.45,30.45,29,29.05,1500
N,154,37648,29.1,29.1,29,29,100
N,154,37649,29,29,28.25,28.25,406
N,154,37650,28.55,29,28,28.15,1193
N,154,37653,28,28.1,27.75,27.8,2057
N,154,37654,27.15,27.65,27.15,27.4,600
N,154,37655,26.5,26.55,26.5,26.55,57
N,154,37656,26.55,27,25.5,26,1443
N,154,37657,27.2,27.2,26,27.05,734
N,154,37660,27,27.35,25.5,25.5,964
N,154,37661,25.4,25.45,25.4,25.45,678
N,154,37662,24.8,26.35,24.8,25.85,402
N,154,37664,24.8,25.35,24.7,24.75,968
N,154,37667,25.25,26,24.65,25.45,616
N,154,37668,26.5,27.5,25.5,26,709
N,154,37669,26.1,26.1,25.7,25.7,103
N,154,37670,24.5,25.65,24.5,25.5,259
N,154,37671,25.2,25.2,25,25,825
N,154,37674,24.25,25.45,24.25,25,690
N,154,37675,25.5,26.2,24,24.05,573
N,154,37676,25,25.5,25,25.5,1100
N,154,37678,25,26.15,24.5,25,432
N,154,37681,25.25,25.95,25.25,25.3,541
N,154,37682,24.3,25.8,24.3,24.75,977
N,154,37683,23.5,25,23.5,25,110
N,154,37684,23,24.5,23,24.5,450
N,154,37685,24,25.95,23.95,24.1,991
N,154,37688,24,24,23.5,23.6,350
N,154,37689,24,25,23.3,24.9,713
N,154,37690,25.85,25.85,23.75,24.05,2070
N,154,37691,24.5,24.95,23.8,24.2,1201
N,154,37695,23,24.95,23,24.35,491
N,154,37698,23.35,23.35,22.75,22.75,276
N,154,37699,22.75,24.2,22.75,24.2,1538
N,154,37700,23.8,23.8,23.75,23.75,593
N,154,37702,23.1,23.9,23.1,23.9,400
N,154,37703,23.75,23.85,23.75,23.85,250
N,154,37704,23.5,24.85,23.25,24.75,155
N,154,37705,24,24,23,23.05,950
N,154,37706,23,23.85,22.75,23.85,436
N,154,37709,23,23,21.8,21.85,283
N,154,37710,21.55,21.55,21.55,21.55,200
N,154,37711,22.95,23.7,22.25,23.7,251
N,154,37712,24.4,25.4,24,24.25,700
N,154,37713,25.5,26.2,23.8,26.05,760
N,154,37716,26.25,26.65,25.1,26.65,312
N,154,37717,25.35,26.75,25.35,26.75,350
N,154,37718,26.25,26.75,26.25,26.4,595
N,154,37719,26.5,26.5,26.2,26.2,796
N,154,37720,26.5,26.65,26,26.65,263
N,154,37724,26,26,24.8,24.8,100
N,154,37725,25,25.9,25,25.9,300
N,154,37726,25.8,25.8,25.8,25.8,200
N,154,37730,25.5,25.5,25.5,25.5,250
N,154,37731,25.5,25.5,25.5,25.5,25
N,154,37732,26.25,26.45,26.25,26.4,1100
N,154,37733,27.25,27.25,26,26.3,566
N,154,37734,25.7,27.6,25.7,27.15,302
N,154,37737,27,28,25.55,26.3,2350
N,154,37738,26.4,27.5,26.4,27.3,861
N,154,37739,27.25,27.5,26.75,27.5,550
N,154,37741,26,28.7,26,26.6,6975
N,154,37744,27.05,27.05,25.65,26.3,246
N,154,37745,27.45,28.95,26.45,28.8,5191
N,154,37746,29.8,29.8,28.5,29.5,2083
N,154,37747,27.75,28.25,27.75,27.8,198
N,154,37748,25.55,27.75,25.55,27,525
N,154,37751,27,27.5,26.75,27.1,925
N,154,37752,27.5,28,27.5,27.65,598
N,154,37753,26.1,29,26.1,28.5,1100
N,154,37754,29.5,29.9,28.35,28.65,2325
N,154,37755,30.6,31.55,30.6,31.55,9609
N,154,37758,31.5,34.75,31,34.75,14097
N,154,37759,35,36.5,34.15,35.7,7420
N,154,37760,36,36.8,33.95,33.95,5025
N,154,37761,33,33,32.25,32.25,4862
N,154,37762,32,32.5,31.1,32.5,2310
N,154,37765,31.7,32.75,31.7,32.7,1303
N,154,37766,33,33.65,33,33.45,1235
N,154,37767,32.75,35.1,32,34.3,6009
N,154,37768,33.1,34.4,33,33,5114
N,154,37769,33.5,33.95,33.05,33.3,1694
N,154,37772,33.05,34.35,33.05,34.15,4018
N,154,37773,34,34.8,33.1,34.15,3461
N,154,37774,34.1,34.85,34,34.8,3334
N,154,37775,34.6,35.45,34.6,34.9,2727
N,154,37776,34.9,35.4,34.8,35.3,4086
N,154,37779,36,37.1,35.5,37.1,6197
N,154,37780,37.1,37.5,34.05,34.55,4114
N,154,37781,34.5,35,34.45,35,1231
N,154,37782,33.1,35.95,33.1,35.3,1880
N,154,37783,36,36.95,35,35.1,6199
N,154,37786,35.9,36,35.3,35.4,1159
N,154,37787,35,35.65,34.2,35.45,7176
N,154,37788,34.7,37.15,34.7,36.55,16260
N,154,37789,33.1,34.3,33.1,33.85,2959
N,154,37790,33,34.75,33,33.65,2517
N,154,37793,31.25,34.5,31.25,33.25,7104
N,154,37794,31.4,33,31.4,32.5,1248
N,154,37795,31.75,34,31.75,32.55,3618
N,154,37796,32.45,33,32.45,32.65,661
N,154,37797,32.5,32.5,31.35,32.15,1699
N,154,37800,35,35,31.6,31.7,3127
N,154,37801,33.85,34,31.35,32.9,5086
N,154,37802,32,33.5,32,33,1829
N,154,37803,34.5,34.5,31.35,32.15,3555
N,154,37804,32.85,32.85,32,32.2,2581
N,154,37807,31.3,32,31.3,31.55,1348
N,154,37808,33,33.6,31.85,31.85,1776
N,154,37809,31.85,32,31.15,31.15,821
N,154,37810,31,32.8,30.7,30.9,332
N,154,37811,31,31.75,30.5,30.65,966
N,154,37814,31,31,29.6,30.1,1574
N,154,37815,29,31.9,29,30.2,2749
N,154,37816,30.25,32.1,30.05,30.25,2375
N,154,37817,29.25,31,29.15,29.95,2032
N,154,37818,30.1,30.1,29,29.35,950
N,154,37821,29.5,30.5,29.2,30.5,124
N,154,37822,30,30.9,29,30.25,900
N,154,37823,30.95,31.3,30.4,30.9,1395
N,154,37824,29.55,31,29.55,29.8,213
N,154,37825,29.6,30.55,29.6,30,1777
N,154,37828,30,30.25,28.8,29.1,836
N,154,37829,29.35,30.1,29.2,30,630
N,154,37830,29.05,30,28.8,29.8,4620
N,154,37831,29.2,30,29.15,29.35,607
N,154,37832,29.95,29.95,28.85,29.3,2888
N,154,37835,30,31.25,29.55,30.85,3014
N,154,37836,30,32.45,30,30.65,3914
N,154,37837,32.75,32.75,30.1,30.6,3123
N,154,37838,30.25,32,30.25,31.9,1871
N,154,37839,33.7,38.3,33.7,38.25,41693
N,154,37842,44.7,45,39,42.85,47289
N,154,37843,44.7,44.7,40,40.8,11162
N,154,37844,41.5,41.5,39.1,40.3,4556
N,154,37845,41.6,41.6,39,40,3554
N,154,37849,40,41,38.6,38.6,2950
N,154,37850,38.7,40,38,38.1,2183
N,154,37851,37.1,38,36,37.55,1270
N,154,37852,35.5,38,35.5,36,2332
N,154,37853,36,38.8,35,35,3373
N,154,37856,37.5,37.5,34.5,34.8,2147
N,154,37857,35.95,37,35,36.65,2682
N,154,37858,38,38.95,36.5,38,1891
N,154,37859,40,40,35.5,36.7,763
N,154,37860,39.45,39.45,34,35.2,1607
N,154,37863,36.5,36.5,34.65,35.25,1634
N,154,37864,35.25,35.25,34.55,35.05,560
N,154,37865,35,36.75,35,36.05,4045
N,154,37866,36.5,36.5,35.6,35.7,288
N,154,37867,37.6,37.65,35.1,35.1,4461
N,154,37870,34.1,34.95,34,34.15,2078
N,154,37871,34.5,35,33.5,34,2450
N,154,37872,34,34.3,34,34.3,967
N,154,37873,32.05,33.1,32.05,33.1,753
N,154,37874,33.05,34.35,32.5,34.15,2938
N,154,37877,33,33.1,32.85,33,1324
N,154,37878,31.4,33.25,31.4,33.25,453
N,154,37879,33,33.5,32.8,33,704
N,154,37880,33,33,32.5,32.5,597
N,154,37881,32.8,33,32.5,32.5,944
N,154,37884,32.5,32.55,32.5,32.5,717
N,154,37885,32.2,32.35,32,32.35,732
N,154,37886,31.5,34,31.5,33.8,1265
N,154,37887,32.5,33.95,32.5,32.5,1200
N,154,37888,33,33,32,32.3,686
N,154,37891,33,33.75,32.5,33.35,782
N,154,37892,31.1,33.5,31.1,31.8,1184
N,154,37893,32,32.15,32,32.15,182
N,154,37895,32.15,34,32.15,33.8,1677
N,154,37898,35.95,35.95,33.3,34.35,1650
N,154,37899,34,34.1,33.1,33.1,4082
N,154,37900,33.95,34.55,33.15,33.25,972
N,154,37901,32.5,34.4,32.5,33.5,1706
N,154,37902,32.5,35,32.5,33.9,1289
N,154,37905,32.7,34.05,32.7,34,993
N,154,37906,32.35,33.7,32.35,32.9,1541
N,154,37907,32.1,35,32.1,32.65,536
N,154,37908,32.25,33.15,32.25,33.05,423
N,154,37909,32.1,32.8,32.1,32.8,412
N,154,37912,32.55,34,32.55,33.5,2945
N,154,37913,32.75,33.4,32.75,33.4,590
N,154,37914,33.1,33.5,33,33.05,1062
N,154,37915,33.4,34.6,33.2,33.25,1202
N,154,37916,33.45,33.45,33.45,33.45,20
N,154,37917,32.3,33.15,32.3,33.15,36
N,154,37919,33.15,33.15,32.5,32.8,834
N,154,37920,33,33,32.7,32.7,213
N,154,37921,31.3,32,31.3,31.75,998
N,154,37922,32.05,32.05,32.05,32.05,50
N,154,37923,32.05,33.3,32.05,33.15,679
N,154,37926,32.55,33.4,32.1,32.1,1913
N,154,37927,32.1,33,32.1,32.35,1296
N,154,37928,32,32.9,32,32.9,968
N,154,37929,32,32.25,31.75,32,1643
N,154,37930,31.5,32.85,31.5,32.1,433
N,154,37933,32.1,32.8,32.1,32.8,140
N,154,37934,32,35,32,34.25,9252
N,154,37935,34.15,35,34.15,34.7,2096
N,154,37936,34.3,35.3,34.3,35.15,1375
N,154,37937,33.8,33.8,33,33.65,1067
N,154,37938,33,33.95,32.65,33.95,1134
N,154,37940,33.5,35.4,33.5,34.5,1450
N,154,37941,33.55,35.7,33.55,34.4,1023
N,154,37942,35,37,34.6,36.3,3776
N,154,37943,37,39.85,35.55,37.8,13944
N,154,37944,36.1,37.85,35.2,35.3,2734
N,154,37947,36.9,38.85,36.3,38.15,5682
N,154,37948,40,42,40,42,7500
N,154,37950,44.95,46.2,42,46.2,12537
N,154,37951,48,49,44.8,45.8,20211
N,154,37954,45.5,47.55,45,45.2,7725
N,154,37955,43.5,44.5,43.2,43.65,2664
N,154,37956,43.05,43.05,41.1,42,3585
N,154,37957,42,44,41.55,43.05,2825
N,154,37958,42.5,43.85,42,42,2606
N,154,37961,41,43.4,40.9,41.7,3680
N,154,37962,43,44,42.55,44,2160
N,154,37963,43,44.45,42,42.6,4108
N,154,37964,42,44,42,42.8,2302
N,154,37965,43.3,43.3,42.3,43.1,4075
N,154,37968,43.25,47.25,43.25,45.2,7300
N,154,37969,46.9,49.7,46,46.75,18345
N,154,37970,49.9,49.9,45.5,47.4,9348
N,154,37971,48,49.7,47.55,47.85,5081
N,154,37972,48,50.5,48,49.9,15260
N,154,37975,49.9,54.9,49.9,54.9,26991
N,154,37976,57,57.65,54,54.85,31669
N,154,37977,54.1,54.1,52.15,52.65,9437
N,154,37979,52.3,53.5,50.1,52.95,7329
N,154,37982,51.15,55.45,50.65,55,26325
N,154,37983,53.8,53.8,52.25,52.25,4219
N,154,37984,50.2,51.35,49.65,50.25,2796
N,154,37985,50.35,51.8,50.35,51.25,2756
N,154,37986,51,53.8,51,53.25,17013
N,154,37989,52.5,53.6,51.5,51.95,10835
N,154,37990,51.65,53.5,49.5,49.9,8938
N,154,37991,49.5,50.9,47.4,47.55,3361
N,154,37992,49.65,49.9,47.6,48.9,4542
N,154,37993,51,51,46.55,46.85,4723
N,154,37996,49.85,49.85,44.05,45.45,2448
N,154,37997,47,47,40.5,42.6,5494
N,154,37998,44.65,49.45,43,44.3,3135
N,154,37999,53,53,43.75,44,4422
N,154,38000,45.9,45.9,42.05,43,2192
N,154,38003,50,50,40.3,42.9,3836
N,154,38004,43.9,43.9,41.65,43.3,1602
N,154,38005,43.9,43.9,35.1,36.8,3989
N,154,38006,32.05,38,32.05,36.7,712
N,154,38007,35,41,35,40.25,2643
N,154,38011,37.1,42.4,37,42,3050
N,154,38012,40.5,42,40.25,40.4,1970
N,154,38013,39.05,39.5,39.05,39.5,450
N,154,38014,39.9,40.75,38.1,38.1,1864
N,154,38018,34,38,34,36.4,603
N,154,38019,35.1,37,35.05,37,608
N,154,38020,37.25,37.25,36.05,36.35,653
N,154,38021,35.3,35.6,35.3,35.55,1090
N,154,38024,35.55,37.5,35.55,37,797
N,154,38025,35.5,37.05,35.3,36.15,2332
N,154,38026,36.5,37,35.65,36.5,2777
N,154,38027,35.25,36.15,35.25,35.7,525
N,154,38028,35.2,40.95,35.2,40.95,2607
N,154,38031,40.95,40.95,37.5,37.5,937
N,154,38032,38.05,38.05,38.05,38.05,200
N,154,38033,37.6,38.45,37.1,37.25,649
N,154,38034,36.05,37.5,34.5,34.65,4276
N,154,38035,35,35.9,35,35.05,172
N,154,38038,35,35.25,34.55,35.25,818
N,154,38039,34.5,34.6,34.5,34.5,325
N,154,38040,35.3,35.3,34.5,34.5,552
N,154,38041,34,34.8,34,34.65,537
N,154,38042,34,35,34,34.05,2056
N,154,38045,34.5,34.5,34.25,34.25,450
N,154,38047,31.5,34.25,31.5,34.25,475
N,154,38048,32.05,33.95,32.05,33.95,484
N,154,38049,34.9,36.9,34.25,35,1348
N,154,38052,33.45,36,33.45,35.1,2052
N,154,38053,34.1,34.15,33.8,34,1236
N,154,38054,33.55,34.75,33.55,34.35,2751
N,154,38055,33.25,34.5,33.25,33.95,618
N,154,38056,34,34,32.55,33,1384
N,154,38059,33.05,33.05,32,32.3,4667
N,154,38060,31.6,32.5,31.5,31.55,975
N,154,38061,31.1,31.9,31.05,31.15,984
N,154,38062,30.9,31,30.1,30.35,658
N,154,38063,30.05,32.2,30.05,31.05,1758
N,154,38066,30.5,30.75,30,30.55,1943
N,154,38067,31,31.65,31,31.55,3584
N,154,38068,31.15,31.5,31,31,2263
N,154,38069,33.75,36.55,31.1,32.45,837
N,154,38070,33.5,33.5,30,30.55,6399
N,154,38073,31.1,31.9,31,31.5,626
N,154,38074,31.9,32.4,31.85,31.85,400
N,154,38075,32.75,33.4,32.75,33,955
N,154,38076,33,35,32.65,34.4,2100
N,154,38077,36,36,34.55,34.55,1724
N,154,38080,34.7,35.7,34.6,35.25,2150
N,154,38081,33.75,35,33.5,33.7,2390
N,154,38082,33.15,34,33.15,33.2,723
N,154,38083,33.2,33.3,33.2,33.3,116
N,154,38087,32.55,34,32.55,33.05,185
N,154,38088,33.1,33.9,33.1,33.35,295
N,154,38090,33.3,34.5,33.25,33.7,2398
N,154,38091,33.05,35.5,33.05,34,2853
N,154,38092,34,37,34,35.95,4266
N,154,38094,35.5,35.5,34.65,34.65,802
N,154,38095,35,35.35,34.55,34.55,521
N,154,38096,34.55,36,34.55,34.8,1474
N,154,38097,36,36.75,34.7,36.2,1695
N,154,38098,35.7,36.75,35.6,36.5,1968
N,154,38102,35,35.5,33.8,33.95,1168
N,154,38103,34,35.75,34,34.2,700
N,154,38104,36.45,36.45,34,34.65,400
N,154,38105,35.5,35.75,35.5,35.75,350
N,154,38108,34.1,34.35,33.6,34.35,1953
N,154,38109,33.5,34.45,33.5,34,1223
N,154,38110,33.55,34.2,33.1,33.85,2676
N,154,38111,33.5,35,33.5,35,3479
N,154,38112,34.2,35.5,34.2,35.5,622
N,154,38115,35.85,35.85,35,35,341
N,154,38116,34.2,34.85,33.8,34.85,250
N,154,38117,32.65,35,32.65,35,1535
N,154,38119,34,34,31.55,32.7,2515
N,154,38122,32,32,30.05,30.3,1500
N,154,38123,31.35,31.35,31.35,31.35,151
N,154,38124,31.3,32.4,31,31.05,1151
N,154,38125,32,32,31.3,31.45,1674
N,154,38126,31.05,31.9,31,31.85,2250
N,154,38129,31.55,31.75,31.55,31.75,118
N,154,38130,31.25,32.5,31.25,32.5,300
N,154,38131,33.25,34,32.6,32.6,1125
N,154,38132,32.25,33.05,32.25,32.5,999
N,154,38133,32,32,31.5,31.5,800
N,154,38136,30.25,31.45,30.25,31.15,1350
N,154,38137,30.05,31.5,30,30.15,1551
N,154,38138,29.1,30.45,29.1,30.05,416
N,154,38139,30,30,29.2,29.95,2323
N,154,38140,29.45,29.45,29.45,29.45,100
N,154,38143,29.1,29.1,28.7,29,673
N,154,38144,29.2,29.75,29.2,29.75,308
N,154,38145,28.5,30,28.5,29.1,1275
N,154,38146,29.8,29.8,29.4,29.55,722
N,154,38147,30,30.2,30,30.2,500
N,154,38150,29.65,29.65,29,29,1313
N,154,38151,28.6,28.95,28.25,28.95,2424
N,154,38152,28.55,28.9,28.25,28.8,1864
N,154,38153,29,29,28.6,28.6,300
N,154,38154,28.95,28.95,28.3,28.65,215
N,154,38157,28.35,28.35,28.35,28.35,350
N,154,38158,27.25,28.5,27.25,28.5,942
N,154,38159,28,28.05,27.55,27.55,398
N,154,38160,27.15,28.2,26.7,27.2,1400
N,154,38161,27.85,27.85,27.2,27.3,295
N,154,38164,27.75,28,27.75,28,200
N,154,38165,28.45,28.5,28.45,28.5,400
N,154,38166,28,28.5,28,28.5,350
N,154,38167,28.15,28.85,28.15,28.55,151
N,154,38168,28.5,29.25,28.45,28.45,1100
N,154,38172,28.5,28.95,28.5,28.5,182
N,154,38173,28.5,30,28.5,29,2150
N,154,38174,28.6,28.6,28.6,28.6,500
N,154,38178,27.05,29.9,27.05,28.3,2434
N,154,38179,28.65,29,28.65,29,50
N,154,38180,28.25,29,28.25,28.55,631
N,154,38181,29.7,29.7,28.7,28.7,170
N,154,38182,29,29.85,29,29.85,333
N,154,38185,30.4,30.9,30.4,30.55,300
N,154,38186,31.95,31.95,30.2,30.5,331
N,154,38187,29.5,31.35,29.5,30,370
N,154,38188,31.3,31.3,30.25,30.85,681
N,154,38189,30,30.75,30,30.7,1722
N,154,38192,30.15,31,30.05,30.7,983
N,154,38194,30.5,30.8,30.05,30.1,664
N,154,38195,30.1,30.65,29.9,29.9,2076
N,154,38196,30,30,30,30,213
N,154,38199,30,30,30,30,141
N,154,38200,30.65,30.8,30.1,30.6,1908
N,154,38201,29.8,32.65,29.8,31.9,2113
N,154,38202,31.7,33,31.7,31.85,813
N,154,38203,32,32,31.15,31.75,970
N,154,38206,31.9,31.9,31.25,31.6,248
N,154,38207,30.55,31,30.55,31,256
N,154,38208,33.9,33.9,30.6,31,1043
N,154,38209,31.4,31.4,30.05,30.4,1128
N,154,38210,30.15,31,30.05,30.8,1308
N,154,38213,30.05,30.5,30,30.05,548
N,154,38214,30.5,30.5,30.5,30.5,150
N,154,38215,30.3,31.25,30.3,31.15,784
N,154,38216,31,31.75,30.85,31.2,1303
N,154,38217,31.9,31.9,30.8,31,583
N,154,38220,30.65,31.25,30.6,31.2,260
N,154,38221,30.6,30.75,30.55,30.75,339
N,154,38222,30.75,30.75,30.75,30.75,375
N,154,38223,30.55,31,30.55,30.65,280
N,154,38224,30.65,32,30.65,31.8,2290
N,154,38227,31.9,35,31.9,33.75,4119
N,154,38228,33,35.7,32.5,35.4,7631
N,154,38229,34.5,38.95,34.1,38.95,26991
N,154,38230,40.9,40.9,40.5,40.9,31883
N,154,38231,42.75,42.75,38.85,38.85,7909
N,154,38234,38.6,38.6,36.95,37.2,8633
N,154,38235,37.55,39.1,37.55,39.05,13975
N,154,38236,40,40.4,37.5,38.9,7338
N,154,38237,38.8,38.8,36,36.35,2532
N,154,38238,37,37,35.55,36.15,1289
N,154,38241,36,36,35.15,36,833
N,154,38242,36.7,36.7,35.05,35.75,1241
N,154,38243,35.2,36.95,35,35,1028
N,154,38244,35.1,37,33.8,35.45,2251
N,154,38245,36.25,36.25,34.25,35.25,1763
N,154,38248,37.7,37.7,33.3,35.35,1850
N,154,38249,35,35,34.45,34.9,662
N,154,38250,33.35,35,33.35,34.7,6342
N,154,38251,33.6,35,33.55,34.5,1692
N,154,38252,35,35.35,34.55,34.65,1030
N,154,38255,34.55,35.75,34.1,34.45,825
N,154,38256,35,35.25,34,34.6,3123
N,154,38257,34.65,38.1,34.2,37.5,13857
N,154,38258,38,38,36.45,37,3437
N,154,38259,36.5,37.75,36.5,37.7,1655
N,154,38262,36.55,37,36.55,36.65,1655
N,154,38263,35.5,37.4,34.75,35.1,2192
N,154,38264,37.9,37.9,35.3,35.8,1302
N,154,38265,36.9,36.95,35.05,36.35,1717
N,154,38266,36.9,36.9,35.25,35.6,829
N,154,38267,35.6,37,35.6,37,618
N,154,38269,37.5,38.4,37,37.65,6463
N,154,38270,36.5,37.1,36,36.1,1174
N,154,38272,35.1,36.45,35.1,36.05,256
N,154,38273,35.25,36.4,35.1,35.25,869
N,154,38276,34.8,35.65,34.8,35.05,1001
N,154,38277,35,35.05,33.75,33.9,2776
N,154,38278,36.9,36.9,33.55,34.85,241
N,154,38279,36,36,33.7,33.7,1152
N,154,38283,37,37,33.7,34.9,232
N,154,38284,34.5,34.9,33.4,33.7,1053
N,154,38285,35.7,35.7,33.15,34.2,453
N,154,38286,35.9,35.9,34,34.1,3825
N,154,38287,34,34.5,33.4,33.5,2983
N,154,38290,33,34,33,33.15,207
N,154,38291,33,34.1,32.3,33.55,1273
N,154,38292,34,36,33.6,34.35,4953
N,154,38293,34.4,35.1,33.15,34.85,1502
N,154,38294,34.75,34.95,33.95,34.25,867
N,154,38297,34.5,35.75,34.15,35.1,5796
N,154,38298,34.15,39,34.15,35.9,13749
N,154,38299,36.5,43.1,36.35,42.3,146425
N,154,38300,43,44,39.1,39.35,32755
N,154,38301,40.5,40.5,39,40.35,7938
N,154,38305,38.75,39.7,38.35,38.8,2900
N,154,38306,40.7,40.7,38.5,38.7,8117
N,154,38307,42,45.4,38.5,44.4,62134
N,154,38308,45.4,45.4,40,41.45,29978
N,154,38311,42,43.8,40.6,42.1,13227
N,154,38312,42,50.55,42,48.9,216392
N,154,38313,49.9,51.9,47.25,47.85,110222
N,154,38314,48.9,48.95,45.25,45.65,22436
N,154,38318,44.5,45.7,43.7,44.4,12571
N,154,38319,42.2,49.5,42.2,44.8,39939
N,154,38320,44.6,46.6,43.55,44.35,10939
N,154,38321,43.55,45.5,42,42.6,7149
N,154,38325,48,55.95,45.1,53.75,265591
N,154,38326,54.45,56.1,52.15,52.85,166486
N,154,38327,53.15,56,51,51.6,33644
N,154,38328,52.95,53.85,51.05,52,25874
N,154,38329,52.3,52.7,50.15,50.5,15416
N,154,38332,50.5,51.4,49.55,50.4,10701
N,154,38333,51,52,49.1,49.85,9261
N,154,38334,50.85,51.95,49.7,51.1,16854
N,154,38335,49.9,50.55,49.1,49.6,8083
N,154,38336,48.85,53,48.75,49.85,16720
N,154,38339,50.9,50.95,49,49.05,8575
N,154,38340,50.9,54.9,50.9,52.35,40787
N,154,38341,52,53.25,51.1,52.2,22731
N,154,38342,51.5,52.6,50,50.45,7203
N,154,38343,51.75,51.9,48.15,49.1,11787
